id,url,suburb,state,postcode,short_address,full_address,property_type,price,bedrooms,bathrooms,parking_spaces,building_size,building_size_unit,land_size,land_size_unit,listing_company_id,listing_company_name,listing_company_phone,auction_date,sold_date,description
136168238,https://www.realestate.com.au/sold/property-house-nsw-batemans+bay-136168238,Batemans Bay,NSW,2536,5/2 Bent Street,"5/2 Bent Street, Batemans Bay, NSW 2536",house,430000,2,2,1,,,-1.0,,PSMYSZ,Ray White - Batemans Bay,0244726565,,28 May 2021,"This versatile 2 bedroom townhouse is a very rare find indeed, being located in the very heart of Batemans Bay, just 4 minutes walk to the Village Centre & CBD. It is situated at the end of a quiet cul-de-sac in a secluded park like garden setting and is 1 of only 5 units in a well kept complex with great mountain views and water glimpses of the Bay from the front upstairs patio.  <br/><br/>This unit has been completely refurbished with new floor coverings, carpet/tiles, as well as new plantation shutters to all windows and doors, with a new upright Westinghouse ceramic top stove/oven and two split air conditioner systems for your year round comfort. Features include a single lockup garage with automatic door and internal access, enclosed rear courtyard for added privacy, clothes line.  Downstairs there is a hallway leading to the second bedroom, combined shower room, WC and laundry, linen cupboard and under stair storage & wine cellar.<br/>  <br/>Upstairs the living room, dining space and kitchen nook with solid timber cabinetry is especially bright and airy. The roomy main bedroom is connected to a WIR and ensuite with heated towel rail. The unit has been freshly painted throughout with new ceiling light/fans in the living spaces and bedrooms.  Please note that this unit will be sold completely furnished as depicted in the images, with all new furniture, bedding and linen, fully equipped kitchen, as well as all new electrical appliances including Fisher & Paykell refrigerator, new washing machine, microwave oven, 2 televisions, DVD player, Hi-fi etc.  <br/><br/>For the investor this fully furnished unit ready for immediate occupation, and being in such an ideal central location, it will easily attract a tenant working in the CBD with a rental appraisal of $370 - $390 PW as a permanent rental. Few properties come up in this popular little REAL estate pocket. So don't delay your inspection as this meticulously presented townhouse, in a well looked after complex with great quiet neighbours, and with nothing but plusses, will certainly be sold quickly.","[Lister(id='1041255', name='Steven Mason', agent_id='f8df509b-ba36-419d-a60e-46209e4fb2a1', job_title='Director and Licensee in charge.', url='https://www.realestate.com.au/agent/steven-mason-1041255?cid={cid}', phone=None, email=None), Lister(id='2365286', name='Dawn Mason', agent_id='e72d9db0-2bda-4f70-bf1b-660275850b3d', job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/dawn-mason-2365286?cid={cid}', phone=None, email=None)]"
136047866,https://www.realestate.com.au/sold/property-house-nsw-batemans+bay-136047866,Batemans Bay,NSW,2536,1/19 Bavarde Avenue,"1/19 Bavarde Avenue, Batemans Bay, NSW 2536",house,645000,3,2,2,,,361.0,m²,QPUQBS,My Agent Team - BATEMANS BAY,0409719158,,30 Apr 2021,"A stylish townhouse in an ideal location, this is the perfect home for those looking to live the ideal coastal lifestyle every day. Enjoy the convenience of being next door to the Catalina Country Club Golf Course, and only a short walk to local cafes and restaurants. <br/><br/>This townhouse was designed with intelligence - built to catch the water views and the northern sun, with a smart floorplan to give guests their own space, and all the storage you could ever ask for with built-in robes, under stair storage, underfloor storage, and a large cellar. This townhouse has private strata with only one other townhouse.<br/><br/>Great location, great views, and great neighbors - you don't want to miss out on a home with this much appeal.<br/><br/>Fact sheet available upon request<br/>","[Lister(id='2316006', name='Megan Goucher', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/megan-goucher-2316006?cid={cid}', phone=None, email=None)]"
135127378,https://www.realestate.com.au/sold/property-house-nsw-batemans+bay-135127378,Batemans Bay,NSW,2536,3/13a Orient Street,"3/13a Orient Street, Batemans Bay, NSW 2536",house,800000,3,2,1,,,-1.0,,PSMYSZ,Ray White - Batemans Bay,0244726565,,06 Apr 2021,"If you are looking for an escape away from the hustle and bustle, to a low maintenance lifestyle you will be wowed by this five star apartment.<br/><br/>This is a first floor, 2 plus study or 3 bedroom luxury apartment that is located on the waterfront in the heart of town. Take advantage of the magnificent views across the Clyde estuary, ocean and to the mountains in the west from the comfort of your own home, you are only steps away from many dining and entertainment facilities.<br/><br/>Cleverly designed to take in the mesmerizing water views from the open plan living areas, covered balcony perfect for all weather entertaining boasting stunning views over the waters, offering privacy and all year round outdoor living. This beautifully designed home will make you the envy of all your friends, from the character filled kitchen, a massive walk through robe to the generous ensuite. The second bedroom is private from the master offering its own balcony and private bathroom facilities, theres also a third room ideal for home office.<br/><br/>This is single level living at its finest, first floor access access via lift, with secured parking space and additional storage unit. Park the car indefinitely as everything you will need is within walking distance. Ideal for permanent, part-time and holiday living.<br/><br/>Located 30 minutes South of Mollymook - Ulladulla, Only 2 hours from Canberra Batemans Bay is a coastal town known as part of Batemans Bay Snorkelling Trail, with its reefs and native fish. Surrounded by the Clyde River National Park with the Clyde River running through, a popular spot for camping, kayaking and fishing.<br/><br/>Anyone will tell you that when you buy real estate, whether it be residential or commercial, nothing is more important than location and it doesn't get any better than this!","[Lister(id='1041255', name='Steven Mason', agent_id='f8df509b-ba36-419d-a60e-46209e4fb2a1', job_title='Director and Licensee in charge.', url='https://www.realestate.com.au/agent/steven-mason-1041255?cid={cid}', phone=None, email=None)]"
132016618,https://www.realestate.com.au/sold/property-unit-nsw-batemans+bay-132016618,Batemans Bay,NSW,2536,5/12 High Street,"5/12 High Street, Batemans Bay, NSW 2536",unit,410000,2,2,1,123,m²,161.0,m²,XRHBAU,Raine & Horne - Batemans Bay,0244726055,,23 Dec 2020,"The inspiring river, ocean and bay views from this wonderfully elevated prime location are guaranteed to leave you on a high note as you sit out on the balcony watching the boats go by. 5/12 High St Batemans Bay represents a fantastic opportunity for investors or retirees looking for a low maintenance, feature packed apartment close to town, shops, amenities and more. This perfectly sized and presented apartment is ready to move in a start enjoying right away.<br/><br/>Conveniently split across two living zones with the downstairs featuring a master bedroom with BIR's, ensuite and private access to the rear balcony, a second bedroom with BIR, beautiful modern bathroom and single lock up garage with wash basin. <br/><br/>Upstairs you'll find a large open plan space with combined living/dining and a stylish modern kitchen overlooking the sparkling waters of the Clyde River and Batemans Bay. The tiled balcony provides ample space for outdoor dining set and BBQ so you can relax or entertain in style.<br/><br/>This neat, two storey seaside apartment offers so much value and has absolutely everything you need in a holiday apartment or a permanent sea-change residence. With an easy-care layout, super low maintenance exterior and all the updates and renovations already done, it's time to put this property on your radar and arrange to inspect today.<br/><br/>For the investor: Leased for $400PW  until March 2021<br/><br/>","[Lister(id='164346', name='Bronwyn Geppert', agent_id='2067a413-6c89-4182-aaf1-2afa079057af', job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/bronwyn-geppert-164346?cid={cid}', phone=None, email=None)]"
134759394,https://www.realestate.com.au/sold/property-townhouse-nsw-batemans+bay-134759394,Batemans Bay,NSW,2536,18a Pacific Street,"18a Pacific Street, Batemans Bay, NSW 2536",townhouse,489500,3,1,2,,,-1.0,,PSMYSZ,Ray White - Batemans Bay,0244726565,,22 Dec 2020,"Anyone will tell you that when you buy real estate, whether it be residential or commercial, nothing is more important than location and it doesn't get any better than this!<br/><br/>- Three bedrooms, 1 1/2 bathrooms & Four decks.<br/>- The kitchen boasts stone bench tops and quality stainless steel appliances. <br/>- Within walking distance to Batemans Bay, cafe's, restaurants and much much more.<br/>- Double lock-up garage with remote access.<br/>- Open plan living, an office nook and powder room.<br/>- The master bedrooms have their own private decks. <br/>- Two air conditioners, rain water tanks and a solar hot water system.<br/>- Sound barrier insulation has been installed between the floors.<br/>- Directly across the road from the Batemans Bay Hospital.<br/><br/>Why buy a unit, when you can buy a lifestyle, because living here will surely change your life. This really is a unique opportunity to secure your own piece of paradise...","[Lister(id='1041255', name='Steven Mason', agent_id='f8df509b-ba36-419d-a60e-46209e4fb2a1', job_title='Director and Licensee in charge.', url='https://www.realestate.com.au/agent/steven-mason-1041255?cid={cid}', phone=None, email=None), Lister(id='1368173', name='Terri Regent', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/terri-regent-1368173?cid={cid}', phone=None, email=None)]"
133858290,https://www.realestate.com.au/sold/property-townhouse-nsw-batemans+bay-133858290,Batemans Bay,NSW,2536,18b Pacific Street,"18b Pacific Street, Batemans Bay, NSW 2536",townhouse,480000,3,1,2,,,-1.0,,PSMYSZ,Ray White - Batemans Bay,0244726565,,19 Nov 2020,"Anyone will tell you that when you buy real estate, whether it be residential or commercial, nothing is more important than location and it doesn't get any better than this!<br/><br/>- Three bedrooms, 1 1/2 bathrooms & Four decks for each Townhouse.<br/>- The kitchen boasts stone bench tops and quality stainless steel appliances. <br/>- Within walking distance to Batemans Bay, cafe's, restaurants and much much more.<br/>- Double lock-up garage with remote access.<br/>- Open plan living, an office nook and powder room.<br/>- The master bedrooms have their own private decks. <br/>- Each townhouse has two air conditioners, rain water tanks and a solar hot water system.<br/>- Sound barrier insulation has been installed between the floors.<br/>- Directly across the road from the Batemans Bay Hospital.<br/>- 18a and 18b Pacific Street, Price Guides $496,000 per townhouse.<br/><br/>Why buy a unit, when you can buy a lifestyle, because living here will surely change your life. This really is a unique opportunity to secure your own piece of paradise...","[Lister(id='1041255', name='Steven Mason', agent_id='f8df509b-ba36-419d-a60e-46209e4fb2a1', job_title='Director and Licensee in charge.', url='https://www.realestate.com.au/agent/steven-mason-1041255?cid={cid}', phone=None, email=None)]"
134439110,https://www.realestate.com.au/sold/property-house-nsw-batemans+bay-134439110,Batemans Bay,NSW,2536,7 Golf Links Drive,"7 Golf Links Drive, Batemans Bay, NSW 2536",house,395000,5,3,2,200,m²,596.0,m²,XRHBAU,Raine & Horne - Batemans Bay,0244726055,,30 Sep 2020,"Looking for a central Location; an investment; a renovation; and a future development site .......... this is all four wrapped into one.<br/>A 60's cottage with a big footprint and great potential.  Neat and tidy kitchen,  three bathrooms, spacious living areas.  <br/>The fences need replacing and the house requires some TLC.  The block is level and only one street from the Marina and the Golf Club at the end of the street. <br/>Ideal as a ... Buy now Develop later.<br/>Zoning: R3  Block size: 596 sq/m  Frontage: 15.24 metre.<br/>Contact me for the Batemans Bay Development Control Plan and to arrange a private inspection. <br/><br/><br/><br/> ","[Lister(id='164346', name='Bronwyn Geppert', agent_id='2067a413-6c89-4182-aaf1-2afa079057af', job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/bronwyn-geppert-164346?cid={cid}', phone=None, email=None)]"
118861019,https://www.realestate.com.au/sold/property-unit-nsw-batemans+bay-118861019,Batemans Bay,NSW,2536,26/12 Old Princes Highway,"26/12 Old Princes Highway, Batemans Bay, NSW 2536",unit,320000,3,1,1,,,-1.0,,XRHBAU,Raine & Horne - Batemans Bay,0244726055,,11 Sep 2020,"Tenanted until Aug 2020 for $360 per week, this beautiful single level villa is only 500m to the town centre. No expense has been spared throughout the brand new and complete renovation and turned this 3 bedroom villa into a stylish home. The kitchen is elegant and will impress you with the quality stone bench tops,  soft close drawers and glass splash back. The beautifully remodeled bathroom encases the laundry providing style and space. A single lock up garage with automatic door and an additional car space and set in a beautifully maintained complex.   <br/><br/>Council Rates: $2,215.20 pa",[]
133194266,https://www.realestate.com.au/sold/property-unit-nsw-batemans+bay-133194266,Batemans Bay,NSW,2536,7/47 Beach Road,"7/47 Beach Road, Batemans Bay, NSW 2536",unit,287000,2,1,1,,,-1.0,,PSMYSZ,Ray White - Batemans Bay,0244726565,,08 Sep 2020,"Enjoying a great location within walking distance of the golf club, marina, beach and the town centre this bright and airy first floor apartment is an ideal low maintenance investment.<br/><br/>- Open plan living and dining flowing to entertaining balcony.<br/>- Private and pleasant outlook over adjoining tidal inlet reserve.<br/>- Two good sized bedrooms both with built-in robes.<br/>- Beautiful modern kitchen with servery to living, combined bathroom/laundry.<br/>- Tidal sand flats at the rear of complex.<br/>- Gated complex of only eight apartments.<br/>- Single car space plus guest parking.<br/>- Very neat presentation, extremely low maintenance.<br/><br/>Bring your fishing rod for this one folks, with the Bay at your back step this apartment is fantastically positioned to relax.","[Lister(id='1041255', name='Steven Mason', agent_id='f8df509b-ba36-419d-a60e-46209e4fb2a1', job_title='Director and Licensee in charge.', url='https://www.realestate.com.au/agent/steven-mason-1041255?cid={cid}', phone=None, email=None), Lister(id='1368173', name='Terri Regent', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/terri-regent-1368173?cid={cid}', phone=None, email=None)]"
134063846,https://www.realestate.com.au/sold/property-apartment-nsw-batemans+bay-134063846,Batemans Bay,NSW,2536,4/30 Golf Links Drive,"4/30 Golf Links Drive, Batemans Bay, NSW 2536",apartment,635000,3,2,2,,,-1.0,,PSMYSZ,Ray White - Batemans Bay,0244726565,,10 Aug 2020,"Welcome to Gold, A 12 month young Golf Links Drive Luxury Apartment with Marina Views and easy access to the Golf Course.<br/><br/>- Situated on the second floor with lift access and full security monitor system.<br/>- Two ground floor secure parking spots with private lockup storage space.<br/>- Three generous sized bedrooms with an ensuite to the main.<br/>- All bedrooms have built-inns.<br/>- A beautiful kitchen with quality smeg appliances.<br/>- Central heating and cooling, NBN connected.<br/>- More storage than you could ever need.<br/>- Podium area and outdoor gardens.<br/>- Spacious balcony to soak up the sun and take in the beautiful views over the bay.<br/>- Potential second balcony off the third bedroom.<br/><br/>Rarely do you find a property of this quality, capitalising on this fantastic position. Call now to secure your own piece of paradise!","[Lister(id='1041255', name='Steven Mason', agent_id='f8df509b-ba36-419d-a60e-46209e4fb2a1', job_title='Director and Licensee in charge.', url='https://www.realestate.com.au/agent/steven-mason-1041255?cid={cid}', phone=None, email=None)]"
133265914,https://www.realestate.com.au/sold/property-townhouse-nsw-batemans+bay-133265914,Batemans Bay,NSW,2536,13/9-11 Bent Street,"13/9-11 Bent Street, Batemans Bay, NSW 2536",townhouse,319000,2,1,2,,,-1.0,,PSMYSZ,Ray White - Batemans Bay,0244726565,,02 Jul 2020,"This versatile townhouse is a great find, located in the heart of the bay a 5 minute walk to shops in every direction, set high on the hill in a quiet Street. <br/><br/>- Bright and airy living space separate to the bedrooms.<br/>- Elevated deck to soak up the sun.<br/>- Master bedroom is a great size with a built-in robe.<br/><br/>For the investor this property presents already with great tenants in place at $310 per week until December 2020.<br/><br/>Few properties come up in this popular little pocket, Don't delay your inspection as this is a solid well looked after complex with great neighbours and this one will be sold...","[Lister(id='1041255', name='Steven Mason', agent_id='f8df509b-ba36-419d-a60e-46209e4fb2a1', job_title='Director and Licensee in charge.', url='https://www.realestate.com.au/agent/steven-mason-1041255?cid={cid}', phone=None, email=None), Lister(id='1368173', name='Terri Regent', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/terri-regent-1368173?cid={cid}', phone=None, email=None)]"
132127658,https://www.realestate.com.au/sold/property-house-nsw-batemans+bay-132127658,Batemans Bay,NSW,2536,39 Beach Road,"39 Beach Road, Batemans Bay, NSW 2536",house,1200000,3,2,1,,,720.8,m²,XRHBAU,Raine & Horne - Batemans Bay,0244726055,,26 Jun 2020,"This waterfront residence backing directly onto the water's edge is a rare offering in a blue ribbon location.<br/><br/>Enjoy watching the boats cruise by from your entertainers' deck set by the water's edge.<br/><br/>This classic beach home has been beautifully renovated and offers 3 good sized bedrooms, 2 bathrooms and large lock up garage with drive through access to the back yard and boat ramp. The living area and kitchen take advantage of the magnificent water view.<br/><br/>Situated in a prime location and zoned R3 Medium Density Residential, the opportunity for further development in the future is knocking on the front door. <br/><br/>Set on a 720.8m2 block, now is your chance to immerse yourself in the lifestyle that Batemans Bay offers with the potential to develop in the future (subject to council approval).<br/><br/>For private inspections and further information call the exclusive selling agent.<br/>Aristotle Stavros 0408 612 914",[]
132905162,https://www.realestate.com.au/sold/property-house-nsw-batemans+bay-132905162,Batemans Bay,NSW,2536,6 South Street,"6 South Street, Batemans Bay, NSW 2536",house,465000,3,2,2,,,758.8,m²,XRHBAU,Raine & Horne - Batemans Bay,0244726055,,17 Jun 2020,"This well-maintained home is positioned in a central location, close to shopping, hospital and medical centre. Three bedrooms all with builtin wardrobes and new carpets. The open plan living area has been freshly painted and has a cosy wood fire plus reverse cycle air conditioning.<br/>A separate 2-bedroom unit with large sun room, would be ideal as a rental option, teenage retreat or for extended family (this is council approved).<br/>The new double garage has been purpose-built with added height, large enough to fit a caravan and or boat.<br/>Fully fenced with beautiful well-established gardens.<br/>Zoning: R3 - Medium Density Residential<br/>Land Area: 758.8 sqm<br/>Council Rates: $2,527 pa<br/>Potential weekly rental: $470.00 to $480.00 (rented as one property) ","[Lister(id='164346', name='Bronwyn Geppert', agent_id='2067a413-6c89-4182-aaf1-2afa079057af', job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/bronwyn-geppert-164346?cid={cid}', phone=None, email=None)]"
133133818,https://www.realestate.com.au/sold/property-house-nsw-batemans+bay-133133818,Batemans Bay,NSW,2536,10 Dolphin Avenue,"10 Dolphin Avenue, Batemans Bay, NSW 2536",house,410000,2,1,3,89,m²,569.0,m²,XRHBAU,Raine & Horne - Batemans Bay,0244726055,,03 Apr 2020,"Brilliant location, level walk to Corrigans beach, Catalina Country Club golf course and Batemans Bay's CBD. <br/>Neat brick veneer cottage with loads of character, high ceilings and timber floors (hidden beneath the carpet and vinyl).<br/>Two generous bedrooms both with built in robes, large dine in kitchen with loads of storage and bench space.<br/>Spacious lounge with reverse cycle air conditioning.<br/>Fully fenced yard with garage and carport.     <br/>Organise your inspection today and plan your move.<br/>Torrens title, Council rates: $2,634.92 per year.  <br/>","[Lister(id='164346', name='Bronwyn Geppert', agent_id='2067a413-6c89-4182-aaf1-2afa079057af', job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/bronwyn-geppert-164346?cid={cid}', phone=None, email=None)]"
132565398,https://www.realestate.com.au/sold/property-house-nsw-batemans+bay-132565398,Batemans Bay,NSW,2536,50 High Street,"50 High Street, Batemans Bay, NSW 2536",house,320000,2,1,1,,,677.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,20 Feb 2020,"This iconic Batemans Bay weatherboard cottage strikes a perfect chord between classic charm and designer flair creating a true sense of home. Views across the large block are a striking contrast to the leafy serenity of it's garden setting.<br/>- 2 Spacious bedrooms.<br/>- Modern kitchen and bathroom.<br/>- Fully fenced backyard and side access.<br/>- Large back deck and enclosed verandah.<br/>- Single lock-up garage plus ample parking spaces.<br/>- Close proximity to town and the hospital.<br/>- Separate store room or garden shed.<br/>- Great tenant at $300 per week.<br/>- Zoned R3 medium density opening opportunities for a home business and more STCA.<br/>Anyone will tell you that when you buy real estate, whether it be residential or commercial, nothing is more important than location and it doesn't get any better than this!","[Lister(id='1041255', name='Steven Mason', agent_id='f8df509b-ba36-419d-a60e-46209e4fb2a1', job_title='Director and Licensee in charge.', url='https://www.realestate.com.au/agent/steven-mason-1041255?cid={cid}', phone=None, email=None), Lister(id='1368173', name='Terri Regent', agent_id=None, job_title='Sales Associate', url='https://www.realestate.com.au/agent/terri-regent-1368173?cid={cid}', phone=None, email=None)]"
131707606,https://www.realestate.com.au/sold/property-unit-nsw-batemans+bay-131707606,Batemans Bay,NSW,2536,2/13-17 Herarde Street,"2/13-17 Herarde Street, Batemans Bay, NSW 2536",unit,310100,2,1,1,,,-1.0,,PSMYSZ,Ray White - Batemans Bay,0244726565,,25 Jan 2020,"This versatile townhouse is a rare find, located only a 5 minute level walk to Batemans Bays CBD but set back off Beach Road in quiet Herarde Street. <br/><br/>- Bright and airy living space separate to the bedrooms.<br/>- Sunny courtyard for entertaining.<br/>- Master bedroom is a great size with a built in robe and private balcony capturing a filtered water view and ocean breezes.<br/><br/>For the investor this ideal location will easily attract a tenant and we have appraised this to earn $280 - $300PW as a permanent rental.<br/><br/>Few properties come up in this popular little pocket, Don't delay your inspection as this is a solid well looked after complex with great neighbours and this one will be sold...","[Lister(id='1041255', name='Steven Mason', agent_id='f8df509b-ba36-419d-a60e-46209e4fb2a1', job_title='Director and Licensee in charge.', url='https://www.realestate.com.au/agent/steven-mason-1041255?cid={cid}', phone=None, email=None)]"
131286566,https://www.realestate.com.au/sold/property-house-nsw-batemans+bay-131286566,Batemans Bay,NSW,2536,37 Bavarde Avenue,"37 Bavarde Avenue, Batemans Bay, NSW 2536",house,585000,4,3,2,,,1037.0,m²,PSMYSZ,Ray White - Batemans Bay,0244726565,,20 Dec 2019,"With sweeping views over Catalina Golf Course, across the Clyde River and the sea, this home is set in a commanding position. This is a classic, well designed, builder-owner built home on a good-sized block that adjoins the golf course. All the rooms are spacious and there is also a large outdoor deck upstairs. Expansive living and lounge areas, separate dining room, sunroom, large double garage and attractive established gardens are other features of the property. Close to the Batemans Bay town centre, clubs, restaurants, hospital and other community services, this home is well worth a look.","[Lister(id='1532962', name='Drew Deck', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/drew-deck-1532962?cid={cid}', phone=None, email=None), Lister(id='1535142', name='Melissa Williams', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/melissa-williams-1535142?cid={cid}', phone=None, email=None)]"
132510362,https://www.realestate.com.au/sold/property-unit-nsw-batemans+bay-132510362,Batemans Bay,NSW,2536,10/12 Pacific Street,"10/12 Pacific Street, Batemans Bay, NSW 2536",unit,350000,2,1,2,,,-1.0,,XRHBAU,Raine & Horne - Batemans Bay,0244726055,,10 Dec 2019,"This unique 2 bedroom unit sits atop one of Batemans Bay's premium vantage points taking in gorgeous views of the bay and Clyde river mouth from its first-floor position. Occupying the entire top level of this two storey building, 10/12 Pacific Street was built to capture magnificent coastal views from nearly every aspect.<br/><br/>The master bedroom features BIR's, views from the sliding glass doors, proximity to the full-sized bathroom with separate bath and shower as well as direct outside access to the covered balcony overlooking the bay.<br/><br/>A second bedroom also features BIR's whilst the clever and compact design includes a separate laundry, well-appointed kitchen as well as open plan lounge and dining orientated towards the ocean. A large tandem lock up garage completes the property leaving room for a second vehicle, workshop or extra storage.<br/><br/>10/12 Pacific Street Batemans Bay is the perfect entry level ocean view property for those looking for a home away from home, a refreshing sea-change or investors wanting to capitalise on a growing population. Lock in your opportunity to inspect this home and those views by calling Peggy McAlister today!<br/>",[]
132070786,https://www.realestate.com.au/sold/property-house-nsw-batemans+bay-132070786,Batemans Bay,NSW,2536,24 Avalon Street,"24 Avalon Street, Batemans Bay, NSW 2536",house,420000,3,1,1,,,407.9,m²,XRHBAU,Raine & Horne - Batemans Bay,0244726055,,29 Oct 2019,"Only a hop, skip or stroll to the beach. This gorgeous cottage is as neat as a pin and features three bedrooms, spacious main bathroom which can be accessed from the main bedroom and hallway.  Open plan kitchen, dining and lounge has quality floating timber floors and enjoys loads of natural sunlight.  Internal access to the single lockup garage and a second separate WC in the laundry.  The backyard is low maintenance and compact with a lovely pergola and garden.  The house also has the benefit of power saving solar panels.  A small deck out the front to capture the northern sun and beautiful sea breezes completes the picture. Whether you are downsizing, buying a coast home or moving towards retirement, this home is perfect.  Organise your inspection today. ","[Lister(id='164346', name='Bronwyn Geppert', agent_id='2067a413-6c89-4182-aaf1-2afa079057af', job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/bronwyn-geppert-164346?cid={cid}', phone=None, email=None)]"
